old_path,new_path,lossy_truncated,ext_missing
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_282025_EB_85_84_EA_B3_A0_EC_9C_84_EC_A0_95_EC_B1_85_EC_A0_84_EB_9E_B5_EA_B3_BC_EC_A0_95_ED_95_B4_EC_99_B8_EC_97_B0_EC_88_98_29.hwp,kdischool_eng/files/1.입찰공고문(2025년고위정책전략과정해외연수).hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_282025_EB_85_84_ED_95_98_EA_B3_84_EA_B5_AD_EC_A0_9C_ED_9B_88_EB_A0_A8_28IFRS_29_EC_9C_84_ED_83_81_EC_9A_A9_EC_97_AD_29_250407.docx,kdischool_eng/files/1.입찰공고문(2025년하계국제훈련(IFRS)위탁용역)%0407.docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_282025_EB_85_84_ED_95_98_EA_B3_84_EA_B5_AD_EC_A0_9C_ED_9B_88_EB_A0_A8_28IFRS_29_EC_9C_84_ED_83_81_EC_9A_A9_EC_97_AD_29_250407.hwp,kdischool_eng/files/1.입찰공고문(2025년하계국제훈련(IFRS)위탁용역)%0407.hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_282026_EB_85_84_ED_95_98_EA_B3_84_EA_B5_AD_EC_A0_9C_ED_9B_88_EB_A0_A8_28IFRS_29_EC_9C_84_ED_83_81_EC_9A_A9_EC_97_AD_29__EB_B3_B8_EC_,kdischool_eng/files/1.입찰공고문(2026년하계국제훈련(IFRS)위탁용역)_본_.pdf,True,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_28KDI_EB_8C_80_ED_95_99_EC_9B_90_EB_85_B8_ED_9B_84_EB_84_A4_ED_8A_B8_EC_9B_8C_ED_81_AC_EC_9E_A5_EB_B9_84_EA_B5_90_EC_B2_B4_EB_B0_8F_,kdischool_eng/files/1.입찰공고문(KDI대학원노후네트워크장비교체및_.hwp,False,True
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_28_EA_B2_8C_EC_8B_9C_EC_9A_A9_29.docx,kdischool_eng/files/1.입찰공고문(게시용).docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_28_EA_B2_8C_EC_8B_9C_EC_9A_A9_29.hwp,kdischool_eng/files/1.입찰공고문(게시용).hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_28_EC_A0_84_EA_B8_B0_29.docx,kdischool_eng/files/1.입찰공고문(전기).docx,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_28_EC_A0_84_EA_B8_B0_29.hwp,kdischool_eng/files/1.입찰공고문(전기).hwp,False,False
kdischool_eng/files/1._EC_9E_85_EC_B0_B0_EA_B3_B5_EA_B3_A0_EB_AC_B8_28_EC_B5_9C_EC_A2_85_29.docx,kdischool_eng/files/1.입찰공고문(최종).docx,False,False
