old_path,new_path,lossy_truncated,ext_missing
files/_EC_9B_90_EC_9E_90_EB_A0_A5_EC_95_88_EC_A0_84_20_EC_A0_95_EB_B3_B4_20_EA_B3_B5_EA_B0_9C_20_EB_B0_8F_20_EC_86_8C_ED_86_B5_EC_97_90_20_EA_B4_80_ED_95_9C_20_EB_B2_95_EB_A5_A0.pdf,files/원자력안전 정보 공개 및 소통에 관한 법률.pdf,False,False
files/_EC_9D_B8_EA_B3_B5_EC_A7_80_EB_8A_A5_EC_9E_A5_EB_B9_84_EC_9E_AC_EB_82_9C_EC_95_88_EC_A0_84_EB_B2_95.pdf,files/인공지능장비재난안전법.pdf,False,False
files/_ED_99_98_EA_B2_BD_EB_B2_95_201.pdf,files/환경법 1.pdf,False,False
files/_EB_8C_80_EC_A7_80_EC_84_A0_EC_A0_95_20_EB_B0_8F_20_EB_8F_84_EC_8B_9C_EA_B3_84_ED_9A_8D_EC_8B_9C_EC_84_A4_EA_B2_B0_EC_A0_95.pdf,files/대지선정 및 도시계획시설결정.pdf,False,False
files/_ED_99_94_EC_9E_AC_EC_95_88_EC_A0_84_EA_B8_B0_EC_A4_80_28NFPC_2C_20NFTC_29.pdf,"files/화재안전기준(NFPC, NFTC).pdf",False,False
files/_EC_8B_A0_EC_9E_84_EA_B2_BD_EC_B0_B0_EC_9D_B4_20_EA_BC_AD_20_ED_95_84_EC_9A_94_ED_95_9C_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/신임경찰이 꼭 필요한 법령집.pdf,False,False
files/_EB_8C_80_EC_A0_84_EA_B4_91_EC_97_AD_EC_8B_9C_20_EA_B5_90_EC_9C_A1_EC_B2_AD_20_EA_B7_9C_EC_A0_95_EC_A7_91_28_EC_A1_B0_EB_A1_80_292016.8._EA_B8_B0_EC_A4_80.pdf,files/대전광역시 교육청 규정집(조례)2016.8.기준.pdf,False,False
files/_EA_B5_90_EC_9C_A1_EB_B2_95_EC_A0_845.pdf,files/교육법전5.pdf,False,False
files/_EC_9D_91_EA_B8_89_EC_9D_98_EB_A3_8C_EC_97_90_20_EA_B4_80_ED_95_9C_20_EB_B2_95_EB_A5_A0_28_EA_B5_AC_EA_B8_89_EC_B0_A8_20_EA_B8_B0_EC_A4_80_20_ED_8F_AC_ED_95_A8_29.pdf,files/응급의료에 관한 법률(구급차 기준 포함).pdf,False,False
files/_EA_B1_B4_EC_84_A4_EC_82_AC_20_EC_84_A4_EA_B3_84_20_EB_B0_8F_20_EC_8B_9C_EA_B3_B5_EA_B4_80_EB_A6_AC_EB_A5_BC_20_EC_9C_84_ED_95_9C_20_EB_B2_95_EB_A0_B9_EC_A0_95_EB_B3_B4_20_EB_AA_A8,files/건설사 설계 및 시공관리를 위한 법령정보 모.pdf,False,True
files/_EA_B3_84_EC_95_BD_EB_8B_B4_EB_8B_B9_EA_B3_B5_EB_AC_B4_EC_9B_90_28_EA_B5_AD_EA_B0_80_EA_B3_84_EC_95_BD_29.pdf,files/계약담당공무원(국가계약).pdf,False,False
files/_ED_98_95_EC_8B_9D_EC_8A_B9_EC_9D_B8_20_EB_B0_8F_20_EC_A0_9C_ED_92_88_EA_B2_80_EC_82_AC_EC_9D_98_20_EA_B8_B0_EC_88_A0_EA_B8_B0_EC_A4_80.pdf,files/형식승인 및 제품검사의 기술기준.pdf,False,False
files/_EC_A0_84_EC_9E_90_EB_AC_B8_EC_84_9C_20_EB_B0_8F_20_EC_A0_84_EC_9E_90_EC_84_9C_EB_AA_85_EC_97_90_20_EA_B4_80_ED_95_9C_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/전자문서 및 전자서명에 관한 법령집.pdf,False,False
files/_EC_98_88_EB_B9_84_EA_B5_B0_20_EA_B4_80_EA_B3_84_20_ED_9B_88_EB_A0_B9.pdf,files/예비군 관계 훈령.pdf,False,False
files/_EB_B3_B4_EA_B1_B4_EC_9D_98_EC_95_BD_EA_B4_80_EA_B3_84_EB_B2_95_EA_B7_9C.pdf,files/보건의약관계법규.pdf,False,False
files/_EA_B3_B5_EC_9D_B8_EC_A4_91_EA_B0_9C_EC_82_AC__EB_B6_80_EB_8F_99_EC_82_B0_EC_84_B8_EB_B2_95_282017.07.15_29.pdf,files/공인중개사%부동산세법(2017.07.15).pdf,False,False
files/_EC_86_8C_EB_B0_A9_EB_B2_95_EB_A0_B9.pdf,files/소방법령.pdf,False,False
files/_EC_84_A0_EC_9B_90_EA_B7_BC_EB_A1_9C_EA_B0_90_EB_8F_85_EA_B4_80_20_EC_97_85_EB_AC_B4_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9.pdf,files/선원근로감독관 업무관련 법령.pdf,False,False
files/_EA_B1_B4_EC_84_A4_EA_B3_B5_EC_82_AC_20_EA_B4_80_EB_A0_A8_20_EC_A7_80_EC_B9_A8_20_EB_B0_8F_20_EA_B3_A0_EC_8B_9C_282023.01._EA_B8_B0_EC_A4_80_29.pdf,files/건설공사 관련 지침 및 고시(2023.01.기준).pdf,False,False
files/_EB_B3_B4_EA_B1_B4_EC_9D_98_EB_A3_8C_EA_B4_80_EA_B3_84_EB_B2_95_EA_B7_9C_26nbsp_3B_26nbsp_3B_282011.10.28_29.pdf,files/보건의료관계법규&nbsp;&nbsp;(2011.10.28).pdf,False,False
files/_EC_9D_B8_EC_82_AC_20_EC_8B_A4_EB_AC_B4.pdf,files/인사 실무.pdf,False,False
files/_ED_86_B5_ED_95_A9_EB_B0_A9_EC_9C_84_EB_B2_95_20_EA_B4_80_EA_B3_84_EB_B2_95_EB_A0_B9.pdf,files/통합방위법 관계법령.pdf,False,False
files/_EA_B2_BD_EA_B8_B0_EB_8F_84_EC_9D_98_ED_9A_8C_20_EB_B3_B4_EA_B1_B4_EB_B3_B5_EC_A7_80_EC_9C_84_EC_9B_90_ED_9A_8C_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/경기도의회 보건복지위원회 법령집.pdf,False,False
files/_EA_B3_B5_EB_8F_99_EC_A3_BC_ED_83_9D_EA_B4_80_EB_A6_AC.pdf,files/공동주택관리.pdf,False,False
files/_EC_86_8C_ED_94_84_ED_8A_B8_EC_9B_A8_EC_96_B4_EC_82_B0_EC_97_85_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9.pdf,files/소프트웨어산업관련 법령.pdf,False,False
files/_EC_84_9C_EB_AF_BC_EA_B8_88_EC_9C_B5_EC_A7_84_ED_9D_A5_EC_9B_90_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_28_EA_B8_88_EC_9C_B5_EC_82_AC_EC_97_85_EB_B3_B8_EB_B6_80_29.pdf,files/서민금융진흥원 관련 법령(금융사업본부).pdf,False,False
files/_EC_9C_84_EC_83_9D_EA_B4_80_EB_A0_A8_20_EB_8F_84_EC_A1_B0_EB_A1_80.pdf,files/위생관련 도조례.pdf,False,False
files/_ED_96_89_EC_A0_95.pdf,files/행정.pdf,False,False
files/_ED_95_B4_EC_96_91_EA_B2_BD_EC_B0_B0_20_EA_B4_80_EA_B3_84_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/해양경찰 관계 법령집.pdf,False,False
files/_EA_B5_AD_EA_B0_80_ED_99_94_EC_9E_AC_EC_95_88_EC_A0_84_EA_B8_B0_EC_A4_80_20_28NFSC_29.pdf,files/국가화재안전기준 (NFSC).pdf,False,False
files/_EC_A3_BC_EC_9A_94_20_ED_96_89_EC_A0_95_EB_B2_95.pdf,files/주요 행정법.pdf,False,False
files/_ED_99_94_EC_9E_A5_ED_92_88_EC_B1_85_EC_9E_84_ED_8C_90_EB_A7_A4_EA_B7_9C_EC_A0_95.pdf,files/화장품책임판매규정.pdf,False,False
files/_EB_85_B8_EB_8F_99_EB_B2_95_EC_A0_84.pdf,files/노동법전.pdf,False,False
files/_EC_99_B8_EA_B5_AD_ED_99_98_2820240127_29.pdf,files/외국환(20240127).pdf,False,False
files/_EA_B1_B4_EC_84_A4_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EA_B7_9C.pdf,files/건설 관련 법규.pdf,False,False
files/_EB_85_B9_EC_83_89_EC_84_B1_EC_9E_A5_20_EB_B0_8F_20_EA_B2_BD_EC_A0_9C_ED_88_AC_EC_9E_90_EA_B4_80_EB_A0_A8_20_EC_98_81_EB_AC_B8_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/녹색성장 및 경제투자관련 영문법령집.pdf,False,False
files/_EB_B0_A9_EC_82_AC_EC_84_A0_20_EC_95_88_EC_A0_84_2C_20_EA_B3_A0_EC_A4_80_EC_9C_84_EB_B0_A9_ED_8F_90_EB_AC_BC_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,"files/방사선 안전, 고준위방폐물 관련 법령집.pdf",False,False
files/_EA_B0_90_EC_A0_95_ED_8F_89_EA_B0_80_EC_82_AC_20_EB_B2_95_EC_A0_84_205_20_28_EA_B8_B0_ED_83_80_20_EA_B0_90_EC_A0_95_ED_8F_89_EA_B0_80_20_EA_B4_80_EB_A0_A8_20_EC_A7_80_EC_B9_A8_29.p,files/감정평가사 법전 5 (기타 감정평가 관련 지침).p.pdf,False,True
files/_EC_9B_90_EC_9E_90_EB_A1_9C_EC_9D_B4_EC_9A_A9_EC_8B_9C_EC_84_A4_20_ED_95_B4_EC_B2_B4.pdf,files/원자로이용시설 해체.pdf,False,False
files/_EA_B3_A0_EC_9A_A9_EC_83_81_EC_97_B0_EB_A0_B9_EC_B0_A8_EB_B3_84_EA_B8_88_EC_A7_80_EB_B2_95_EB_A0_B9.pdf,files/고용상연령차별금지법령.pdf,False,False
files/_EA_B3_B5_EC_9D_B8_EC_A4_91_EA_B0_9C_EC_82_AC_20_EB_B6_80_EB_8F_99_EC_82_B0_EA_B3_B5_EB_B2_95_20-_203._20_EB_8F_84_EC_8B_9C_20_EB_B0_8F_20_EC_A3_BC_EA_B1_B0_ED_99_98_EA_B2_BD_EC_A0,files/공인중개사 부동산공법 - 3. 도시 및 주거환경.pdf,True,True
files/2026_20_EC_A0_95_EB_B3_B4_EB_B3_B4_ED_98_B8_20_EB_B0_8F_20_EA_B0_9C_EC_9D_B8_EC_A0_95_EB_B3_B4_20_EA_B4_80_EB_A0_A8_EB_B2_95_EB_A0_B9_28ISMS_EB_8C_80_EB_B9_84_29.pdf,files/2026 정보보호 및 개인정보 관련법령(ISMS대비).pdf,False,False
files/_EA_B0_9C_EC_9D_B8_EC_A0_95_EB_B3_B4_EB_B3_B4_ED_98_B8_20_EA_B4_80_EA_B3_84_20_EB_B2_95_EB_A0_B9.pdf,files/개인정보보호 관계 법령.pdf,False,False
files/_EB_AF_BC_EC_82_AC_EA_B4_80_EB_A0_A8.pdf,files/민사관련.pdf,False,False
files/_EB_B0_A9_EC_82_AC_EC_84_A0_ED_8F_90_EA_B8_B0_EB_AC_BC_EA_B4_80_EB_A0_A8_EB_B2_95_EB_A0_B9.pdf,files/방사선폐기물관련법령.pdf,False,False
files/_ED_8A_B9_EA_B2_80_EB_B2_95_EB_A0_B9_20_EC_9D_BC_EB_9E_8C_28_EC_8B_A4_EC_8B_9C_EA_B0_84_20_EC_9E_90_EB_8F_99_20_EC_97_85_EB_8D_B0_EC_9D_B4_ED_8A_B8_29.pdf,files/특검법령 일람(실시간 자동 업데이트).pdf,False,False
files/_EC_B2_A0_EB_8F_84_EA_B4_80_EB_A0_A8_EB_B2_95_EB_A0_B9.pdf,files/철도관련법령.pdf,False,False
files/_EA_B1_B4_EC_B6_95_EA_B3_B5_EC_82_AC_EA_B4_80_EB_A0_A8_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/건축공사관련법령집.pdf,False,False
files/_EA_B5_AD_EB_A6_BD_EC_95_84_EC_8B_9C_EC_95_84_EB_AC_B8_ED_99_94_EC_A0_84_EB_8B_B9_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/국립아시아문화전당 법령집.pdf,False,False
files/_EA_B7_BC_EB_A1_9C_20_EA_B8_B0_EC_A4_80_EB_B2_95.pdf,files/근로 기준법.pdf,False,False
files/_EA_B8_B0_EA_B0_84_EC_A0_9C_EA_B7_BC_EB_A1_9C_EC_9E_90_20_EB_B3_B4_ED_98_B8_EB_B2_95_EB_A0_B9.pdf,files/기간제근로자 보호법령.pdf,False,False
files/_EC_A7_80_EB_8A_A5_ED_98_95_EA_B5_90_ED_86_B5_EC_B2_B4_EA_B3_84_28ITS_29_20_EA_B4_80_EA_B3_84_EB_B2_95_EB_A0_B9.pdf,files/지능형교통체계(ITS) 관계법령.pdf,False,False
files/_EB_8C_80_EC_A0_84_EA_B4_91_EC_97_AD_EC_8B_9C_20_EA_B5_90_EC_9C_A1_EC_B2_AD_20_EA_B7_9C_EC_A0_95_EC_A7_91_28_ED_9B_88_EB_A0_B9_29.pdf,files/대전광역시 교육청 규정집(훈령).pdf,False,False
files/_ED_8A_B9_ED_97_88_EC_97_85_EB_AC_B4_20_EC_B0_B8_EC_A1_B0_EC_9A_A9_20_EB_B2_95_EB_A0_B9.pdf,files/특허업무 참조용 법령.pdf,False,False
files/_EC_B5_9C_EC_8B_A0_20_ED_99_94_EC_9E_AC_EC_95_88_EC_A0_84_EA_B8_B0_EC_88_A0_EA_B8_B0_EC_A4_80_28NFTC_29__28_EC_8B_A4_EC_8B_9C_EA_B0_84_20_EC_9E_90_EB_8F_99_EC_97_85_EB_8D_B0_EC_9D_,files/최신 화재안전기술기준(NFTC)%(실시간 자동업데%.pdf,True,True
files/_EC_99_B8_EA_B5_AD_EC_9D_B8_EA_B7_BC_EB_A1_9C_EC_9E_90_20_EA_B3_A0_EC_9A_A9_EB_B2_95_EB_A0_B9.pdf,files/외국인근로자 고용법령.pdf,False,False
files/_EC_86_8C_EB_B0_A9_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_20_EB_AA_A8_EC_9D_8C_EC_A7_91.pdf,files/소방관련 법령 모음집.pdf,False,False
files/_ED_87_B4_EC_A7_81_EA_B8_89_EC_97_AC_20_EB_B3_B4_EC_9E_A5_EB_B2_95_EB_A0_B9.pdf,files/퇴직급여 보장법령.pdf,False,False
files/_EB_8F_84_EB_A1_9C_EA_B5_90_ED_86_B5_EB_B2_95_EB_A0_B9_EC_B9_99_ED_91_9C.pdf,files/도로교통법령칙표.pdf,False,False
files/_ED_91_9C_EC_A4_80_EC_95_88_EC_A0_84_20_EC_9E_91_EC_97_85_EC_A7_80_EC_B9_A8.pdf,files/표준안전 작업지침.pdf,False,False
files/_EC_95_88_EC_A0_84_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_20_EB_B0_8F_20_ED_96_89_EC_A0_95_EA_B7_9C_EC_B9_99.pdf,files/안전관련 법령 및 행정규칙.pdf,False,False
files/_EC_98_81_EC_9C_A0_EC_95_84_28_EB_B3_B4_EC_9C_A1_29.pdf,files/영유아(보육).pdf,False,False
files/_EC_86_8C_EB_B0_A9_EC_97_85_EB_AC_B4.pdf,files/소방업무.pdf,False,False
files/_EA_B0_90_EC_97_BC_EB_B3_91_20_EA_B4_80_EA_B3_84_20_EB_B2_95_EB_A0_B9.pdf,files/감염병 관계 법령.pdf,False,False
files/_EC_A0_84_EC_9E_90_EC_A0_95_EB_B6_80_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/전자정부법령집.pdf,False,False
files/_EA_B5_90_ED_86_B5_EC_98_81_ED_96_A5_ED_8F_89_EA_B0_80_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/교통영향평가 관련 법령집.pdf,False,False
files/_EC_8B_9D_ED_92_88_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EA_B7_9C.pdf,files/식품 관련 법규.pdf,False,False
files/_EC_B5_9C_EC_8B_A0_20_EC_A0_84_EA_B8_B0_EA_B4_80_EA_B3_84_EB_B2_95_EB_A0_B9.pdf,files/최신 전기관계법령.pdf,False,False
files/_EB_B6_80_EC_82_B0_EA_B4_91_EC_97_AD_EC_8B_9C_EA_B5_90_EC_9C_A1_EC_B2_AD_20_EC_9E_90_EC_B9_98_EB_B2_95_EA_B7_9C_EC_A7_91.pdf,files/부산광역시교육청 자치법규집.pdf,False,False
files/_EC_86_8C_EC_86_A1_EB_B2_95.pdf,files/소송법.pdf,False,False
files/_EC_86_8C_EB_B0_A9_EC_9A_A9_ED_92_88_EC_9D_98_20_ED_98_95_EC_8B_9D_EC_8A_B9_EC_9D_B8_20_EB_B0_8F_20_EC_A0_9C_ED_92_88_EA_B2_80_EC_82_AC_EC_9D_98_20_EA_B8_B0_EC_88_A0_EA_B8_B0_EC_A4,files/소방용품의 형식승인 및 제품검사의 기술기.pdf,True,True
files/_EA_B1_B4_EC_B6_95_EB_AC_BC_EA_B4_80_EB_A6_AC_EB_B2_95_28_EC_97_85_EB_8D_B0_EC_9D_B4_ED_8A_B8_202023.01.13_29.pdf,files/건축물관리법(업데이트 2023.01.13).pdf,False,False
files/_EC_84_B8_EB_B2_95.pdf,files/세법.pdf,False,False
files/_EC_88_98_EC_86_8C_EA_B2_BD_EC_A0_9C_20_EC_9C_A1_EC_84_B1_20_EB_B0_8F_20_EC_88_98_EC_86_8C_20_EC_95_88_EC_A0_84_EA_B4_80_EB_A6_AC_2820241214_29.pdf,files/수소경제 육성 및 수소 안전관리(20241214).pdf,False,False
files/_EB_AC_B8_ED_99_94_EC_9E_AC_EA_B4_80_EA_B3_84_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/문화재관계법령집.pdf,False,False
files/_ED_8C_8C_EC_A3_BC_EC_8B_9C_EC_9D_98_ED_9A_8C_20_EA_B4_80_EB_A0_A8_EC_A1_B0_EB_A1_80_EC_A7_91.pdf,files/파주시의회 관련조례집.pdf,False,False
files/_EA_B2_BD_EC_98_81_EC_A7_80_EB_8F_84_EC_82_AC_202026.pdf,files/경영지도사 2026.pdf,False,False
files/_EC_86_8C_ED_98_95_EB_AA_A8_EB_93_88_EC_9B_90_EC_9E_90_EB_A1_9C_EC_9D_98_20_EC_95_88_EC_A0_84_20_EB_B0_8F_20_EA_B3_84_EB_9F_89_EA_B4_80_EB_A6_AC_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/소형모듈원자로의 안전 및 계량관리 법령집.pdf,False,False
files/_EC_95_84_EB_8F_99_2C_20_EC_B2_AD_EC_86_8C_EB_85_84_20_EA_B4_80_EB_A0_A8_EB_B2_95.pdf,"files/아동, 청소년 관련법.pdf",False,False
files/_EB_B0_A9_EC_82_AC_EC_84_B1_ED_8F_90_EA_B8_B0_EB_AC_BC_20_EA_B4_80_EB_A6_AC_20_EB_B0_8F_20_EC_B2_98_EB_B6_84_EC_8B_9C_EC_84_A4_EC_97_90_20_EA_B4_80_ED_95_9C_20_EB_B2_95_EB_A5_A0.pd,files/방사성폐기물 관리 및 처분시설에 관한 법률.pd.pdf,False,True
files/_EB_B6_80_EC_82_B0_EA_B4_91_EC_97_AD_EC_8B_9C_EA_B5_90_EC_9C_A1_EC_B2_AD_20_EC_86_8C_EA_B4_80_20_EC_A1_B0_EB_A1_80.pdf,files/부산광역시교육청 소관 조례.pdf,False,False
files/_EA_B3_B5_EC_9C_A0_EC_9E_AC_EC_82_B0_28_ED_8F_90_EA_B5_90_ED_8F_AC_ED_95_A8_29_20_EB_B0_8F_20_EB_AC_BC_ED_92_88_20_EA_B4_80_EB_A6_AC_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_EC_A7,files/공유재산(폐교포함) 및 물품 관리 관련 법령.pdf,True,True
files/_EC_84_9C_EB_AF_BC_EA_B8_88_EC_9C_B5_EC_A7_84_ED_9D_A5_EC_9B_90_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_28_EA_B3_A0_EA_B0_9D_EC_A7_80_EC_9B_90_EB_B3_B8_EB_B6_80_29.pdf,files/서민금융진흥원 관련 법령(고객지원본부).pdf,False,False
files/_ED_95_B4_EC_83_81_ED_92_8D_EB_A0_A5_EB_B2_95_203_EB_8B_A8_20_EB_B9_84_EA_B5_90_ED_91_9C.pdf,files/해상풍력법 3단 비교표.pdf,False,False
files/_EC_9D_B8_EA_B8_B0_EB_B2_95_EB_A0_B9_EC_A0_95_EB_B3_B4.pdf,files/인기법령정보.pdf,False,False
files/_EB_85_B8_EB_AC_B4_EC_82_AC_20_EC_8B_9C_ED_97_98_201_EC_B0_A8.pdf,files/노무사 시험 1차.pdf,False,False
files/_EA_B2_BD_EA_B8_B0_20_EA_B4_91_EC_A3_BC_EC_8B_9C_EC_9D_98_ED_9A_8C_20_EC_9D_98_EC_82_AC_EC_9A_B4_EC_98_81__EC_A0_95_EC_B1_85_EC_A7_80_EC_9B_90_20_EB_93_B1_20_EB_B2_95_EB_A0_B9_EC_A,files/경기 광주시의회 의사운영%정책지원 등 법령%A.pdf,True,True
files/_EA_B0_80_EB_A7_B9_EC_82_AC_EC_97_85_EA_B1_B0_EB_9E_98_EC_9D_98_20_EA_B3_B5_EC_A0_95_ED_99_94_EC_97_90_20_EA_B4_80_ED_95_9C_20_EB_B2_95_EB_A5_A0_20_EB_B0_8F_20_EC_8B_9C_ED_96_89_EB,files/가맹사업거래의 공정화에 관한 법률 및 시행.pdf,True,True
files/_EC_86_8C_EC_9D_8C_26amp_3Bmiddot_3B_EC_A7_84_EB_8F_99_EA_B4_80_EB_A6_AC_EB_B2_95_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/소음&amp;middot;진동관리법 법령집.pdf,False,False
files/_EA_B8_B0_ED_83_80_20_EC_86_8C_EB_B0_A9_EA_B4_80_EB_A0_A8_EB_B2_95_EB_A0_B9_28_EA_B7_9C_EC_A0_95_29_20_EB_B0_8F_20_ED_96_89_EC_A0_95_EA_B7_9C_EC_B9_99_28_EA_B8_B0_EC_A4_80_2C_20_EA,"files/기타 소방관련법령(규정) 및 행정규칙(기준,.pdf",True,True
files/_EC_9B_90_EC_9E_90_EB_A0_A5_EC_95_88_EC_A0_84_EB_B2_95_2C_20_EC_9B_90_EC_9E_90_EB_A0_A5_EC_95_88_EC_A0_84_EC_9C_84_EC_9B_90_ED_9A_8C_EA_B3_A0_EC_8B_9C_20_EB_93_B1.pdf,"files/원자력안전법, 원자력안전위원회고시 등.pdf",False,False
files/_EB_AF_BC_EA_B0_84_EC_9E_84_EB_8C_80_EC_A3_BC_ED_83_9D_EC_97_90_20_EA_B4_80_ED_95_9C_20_ED_8A_B9_EB_B3_84_EB_B2_95.pdf,files/민간임대주택에 관한 특별법.pdf,False,False
files/_EA_B2_BD_EC_A0_9C_EB_B2_95_20_EB_B6_80_EC_86_8D_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/경제법 부속법령집.pdf,False,False
files/_EA_B3_B5_EC_9D_B8_EC_A4_91_EA_B0_9C_EC_82_AC__EB_B6_80_EB_8F_99_EC_82_B0_EA_B3_B5_EC_8B_9C_EB_B2_95.pdf,files/공인중개사%부동산공시법.pdf,False,False
files/_EC_88_98_EC_83_81_EB_A0_88_EC_A0_80_EC_95_88_EC_A0_84_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/수상레저안전법령집.pdf,False,False
files/_EA_B1_B4_EC_84_A4_EC_82_B0_EC_97_85_EA_B8_B0_EB_B3_B8_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/건설산업기본법령집.pdf,False,False
files/_EC_82_B0_EC_97_85_EC_A7_91_EC_A0_81_ED_99_9C_EC_84_B1_ED_99_94_20_EB_B0_8F_20_EA_B3_B5_EC_9E_A5_EC_84_A4_EB_A6_BD_EC_97_90_20_EA_B4_80_ED_95_9C_EB_B2_95_EB_A5_A0.pdf,files/산업집적활성화 및 공장설립에 관한법률.pdf,False,False
files/_EA_B3_B5_EB_8F_99_EC_A3_BC_ED_83_9D_EA_B1_B4_EC_84_A4_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_EC_A7_91_28_EC_9D_B8_EC_B2_9C_29.pdf,files/공동주택건설 관련 법령집(인천).pdf,False,False
files/_EC_84_B8_EC_A2_85_EC_8B_9C_EA_B5_90_EC_9C_A1_EC_B2_AD_20_EC_9E_90_EC_B9_98_EB_B2_95_EA_B7_9C.pdf,files/세종시교육청 자치법규.pdf,False,False
files/_EC_9B_90_EC_A3_BC_EC_8B_9C_EC_8B_9C_EC_84_A4_EA_B4_80_EB_A6_AC_EA_B3_B5_EB_8B_A8_20_EA_B7_9C_EC_A0_95_EC_A7_91_282022.11.23._EA_B8_B0_EC_A4_80_29.pdf,files/원주시시설관리공단 규정집(2022.11.23.기준).pdf,False,False
files/_EC_86_8C_EB_B0_A9_EB_B2_95_EB_A0_B9_20_EB_AA_A8_EC_9D_8C_20_EC_A7_91_20-_20_EA_B1_B4_EC_B6_95_ED_97_88_EA_B0_80_EB_8F_99_EC_9D_98.pdf,files/소방법령 모음 집 - 건축허가동의.pdf,False,False
files/_EC_82_AC_ED_9A_8C_EC_9E_AC_EB_82_9C_20_EB_93_B1_20_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9.pdf,files/사회재난 등 관련 법령.pdf,False,False
files/_EC_86_90_EC_8B_A4_EB_B3_B4_EC_83_81_20_EA_B4_80_EA_B3_84_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/손실보상 관계법령집.pdf,False,False
files/_EC_82_AC_ED_9A_8C_EB_B3_B5_EC_A7_80_EA_B4_80_EB_A0_A8_EB_B2_95.pdf,files/사회복지관련법.pdf,False,False
files/_EC_82_B0_EC_97_85_EB_8B_A8_EC_A7_80_EA_B0_9C_EB_B0_9C_EA_B4_80_EB_A0_A8_20_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/산업단지개발관련 법령집.pdf,False,False
files/_EC_9B_90_EC_9E_90_EB_A0_A5_20_EC_95_88_EC_A0_84_EB_B2_95_EB_A0_B9_EC_A7_91.pdf,files/원자력 안전법령집.pdf,False,False
files/_EC_9B_90_EC_9E_90_EB_A0_A5_EC_86_90_ED_95_B4_EB_B0_B0_EC_83_81_EB_B2_95_EB_B0_8F_EC_8B_9C_ED_96_89_EB_A0_B9.pdf,files/원자력손해배상법및시행령.pdf,False,False
files/_EC_83_88_EB_A7_8C_EA_B8_88_EC_82_AC_EC_97_85_20_EC_B6_94_EC_A7_84_20_EB_B0_8F_20_EC_A7_80_EC_9B_90_EC_97_90_20_EA_B4_80_ED_95_9C_20_ED_8A_B9_EB_B3_84_EB_B2_95_EB_A0_B9_EC_A7_91.pd,files/새만금사업 추진 및 지원에 관한 특별법령집.pd.pdf,False,True
files/_EC_A7_80_EB_B0_A9_20_EC_9E_90_EB_8F_99_EC_B0_A8_EC_84_B8.pdf,files/지방 자동차세.pdf,False,False
files/2012_20_EA_B3_B5_EC_9D_B8_EC_A4_91_EA_B0_9C_EC_82_AC.pdf,files/2012 공인중개사.pdf,False,False
files/_EC_96_91_EB_8F_84_EC_86_8C_EB_93_9D_EC_84_B8.pdf,files/양도소득세.pdf,False,False
files/_EC_83_9D_ED_99_9C_EC_A3_BC_EB_B3_80_EB_B0_A9_EC_82_AC_EC_84_A0_20_EC_95_88_EC_A0_84_EA_B4_80_EB_A6_AC_EB_B2_95.pdf,files/생활주변방사선 안전관리법.pdf,False,False
files/_EC_9E_A5_EC_95_A0_EC_9D_B8_EA_B3_A0_EC_9A_A9_EC_B4_89_EC_A7_84_20_EB_B0_8F_20_EC_A7_81_EC_97_85_EC_9E_AC_ED_99_9C_EB_B2_95.pdf,files/장애인고용촉진 및 직업재활법.pdf,False,False
